employee_id,age,gender,education_level,department,job_role,tenure_months,last_performance_rating,promotions_last_3yrs,training_hours_completed,certifications_count,salary_band,compensation_percentile,bonus_received,hike_percent_last_year,avg_monthly_hours,work_life_balance_score,engagement_score,job_satisfaction,absenteeism_days,manager_tenure,manager_change_count,team_size,peer_feedback_score,current_project_risk_score,project_complexity_level,client_importance_score,attrition,best_fit_role,project_risk_flag
9031,26,Male,Master,Risk Advisory,Manager,5,4,0,132,3,Low,60,1,24,116,2,66,2,0,228,2,12,3,47,Medium,88,0,Senior Manager,0
9032,40,Male,Bachelor,Audit,Senior Consultant,34,3,0,114,6,Low,11,1,25,167,2,12,4,28,9,0,14,1,10,Low,43,1,Manager,0
9033,39,Female,MBA,Consulting,Senior Consultant,9,2,0,6,8,Mid,42,0,5,137,3,88,4,9,141,3,8,1,78,Low,26,1,Manager,0
9034,52,Other,Master,Risk Advisory,Manager,38,2,2,147,8,Low,53,0,10,110,3,2,4,18,59,3,6,2,42,Medium,73,1,Senior Manager,0
9035,54,Male,Master,Risk Advisory,Partner,43,3,0,174,9,Mid,86,0,20,145,3,83,1,22,74,1,6,4,69,Medium,69,0,Partner,0
9036,39,Male,Bachelor,Audit,Senior Consultant,96,2,0,97,0,Low,37,0,11,165,4,73,1,19,127,2,14,2,21,Medium,53,0,Manager,0
9037,37,Male,MBA,Risk Advisory,Partner,138,2,1,134,6,High,5,0,3,203,5,5,5,23,212,1,16,4,88,Low,5,1,Partner,0
9038,37,Male,Bachelor,Risk Advisory,Senior Consultant,12,5,0,83,6,Mid,25,0,10,207,2,2,5,2,153,1,17,2,68,High,15,1,Manager,0
9039,59,Male,Bachelor,Audit,Consultant,99,2,0,63,4,Mid,70,0,23,99,3,14,4,13,224,1,15,1,79,Medium,36,1,Senior Consultant,0
9040,28,Female,Bachelor,Tax,Analyst,231,5,0,65,7,Low,73,0,29,236,3,9,4,25,45,4,18,5,66,Medium,17,0,Consultant,0
9041,35,Male,MBA,Risk Advisory,Manager,146,4,0,6,9,Low,44,0,8,104,3,62,5,0,50,4,2,4,29,Medium,7,0,Senior Manager,0
9042,46,Female,Master,Technology,Analyst,215,1,0,90,3,Low,67,0,29,91,2,100,5,23,73,4,16,3,49,Medium,99,0,Consultant,0
9043,53,Female,Bachelor,Risk Advisory,Manager,140,5,1,14,0,High,56,1,5,87,3,20,5,5,236,2,14,4,96,Medium,35,0,Senior Manager,0
9044,59,Male,Bachelor,Audit,Senior Consultant,31,2,0,82,3,Mid,26,0,20,171,4,77,3,3,10,2,9,3,80,Low,70,1,Manager,0
9045,43,Male,Master,Audit,Analyst,11,4,0,33,1,Mid,17,0,12,146,4,71,4,25,108,0,15,3,82,Medium,100,0,Consultant,0
9046,37,Other,Master,Tax,Partner,98,1,1,65,2,High,15,0,3,140,3,98,3,28,155,1,10,4,99,Low,86,1,Partner,0
9047,50,Male,Bachelor,Tax,Senior Consultant,27,1,0,155,3,Mid,67,0,7,183,5,53,1,8,187,2,17,1,0,Medium,71,0,Manager,0
9048,37,Female,MBA,Technology,Consultant,21,4,0,193,6,High,29,0,8,154,4,4,5,3,229,3,16,1,32,Medium,56,1,Senior Consultant,0
9049,33,Male,PhD,Technology,Analyst,128,4,1,10,8,Mid,64,0,9,235,2,32,1,21,225,2,16,3,79,Low,54,0,Consultant,0
9050,38,Female,Bachelor,Risk Advisory,Analyst,202,1,0,197,3,Low,29,0,23,195,1,36,3,3,129,1,4,2,62,Low,22,1,Consultant,0
9051,58,Male,Master,Tax,Consultant,13,1,0,183,1,Low,55,1,2,222,1,34,1,14,225,3,12,4,29,Low,44,1,Senior Consultant,0
9052,48,Male,Bachelor,Technology,Manager,45,2,0,150,9,Mid,31,1,18,135,4,59,3,14,167,0,13,2,55,High,69,0,Senior Manager,0
9053,46,Male,MBA,Risk Advisory,Senior Consultant,175,5,0,9,9,Low,83,0,20,212,5,50,1,23,189,1,13,2,47,Medium,83,0,Manager,0
9054,34,Male,Master,Consulting,Consultant,25,5,0,151,3,Low,40,0,6,211,4,10,2,21,136,2,8,4,58,Medium,90,0,Senior Consultant,0
9055,29,Female,Bachelor,Risk Advisory,Partner,77,1,0,187,7,Mid,63,0,1,234,2,92,3,29,214,0,16,2,4,Low,1,0,Partner,0
9056,26,Female,MBA,Technology,Senior Consultant,233,1,0,119,1,Mid,37,0,23,211,5,17,1,12,155,2,18,1,23,Medium,30,1,Manager,0
9057,33,Male,MBA,Risk Advisory,Consultant,64,3,0,91,7,Low,70,1,21,143,2,58,3,2,144,0,16,1,59,Low,7,0,Senior Consultant,0
9058,24,Female,Bachelor,Consulting,Consultant,198,1,0,108,4,Mid,1,0,27,221,3,36,2,23,131,2,13,3,33,Low,28,1,Senior Consultant,0
9059,56,Female,Bachelor,Technology,Analyst,99,5,1,11,1,Low,74,0,16,80,3,55,4,25,167,4,12,3,58,Medium,69,0,Consultant,0
9060,54,Female,Bachelor,Risk Advisory,Analyst,156,2,0,120,7,Low,73,0,27,152,3,31,2,1,85,1,7,4,89,Medium,89,1,Consultant,0
9061,43,Male,Master,Technology,Analyst,148,3,1,118,1,Low,39,0,25,110,3,80,1,14,23,4,13,2,13,Medium,20,0,Consultant,0
9062,30,Female,MBA,Risk Advisory,Senior Consultant,212,5,0,4,3,Mid,79,1,9,205,3,65,1,17,159,3,8,4,55,Low,50,0,Manager,0
9063,39,Male,Master,Audit,Manager,169,2,0,18,1,High,21,0,12,219,5,91,5,27,119,4,18,3,78,Low,92,1,Senior Manager,0
9064,50,Female,Master,Technology,Senior Consultant,4,3,0,71,5,High,28,1,25,215,2,32,5,21,212,4,10,4,15,Medium,27,1,Manager,0
9065,48,Female,MBA,Technology,Analyst,84,3,0,36,2,Mid,63,0,0,230,5,53,3,28,39,0,15,2,53,Low,89,0,Consultant,0
9066,57,Female,Master,Technology,Analyst,197,3,0,27,6,High,53,0,19,157,4,77,4,27,47,2,15,3,93,High,80,0,Consultant,1
9067,38,Other,Master,Technology,Senior Consultant,214,3,0,43,5,Mid,20,1,22,125,5,37,1,13,169,0,6,3,56,High,99,1,Manager,0
9068,55,Other,Master,Risk Advisory,Consultant,24,3,1,170,0,Mid,49,0,25,175,3,29,3,3,8,4,2,5,60,High,55,0,Senior Consultant,0
9069,24,Male,MBA,Tax,Consultant,236,3,0,196,8,Low,97,0,3,197,3,6,3,21,168,0,17,4,27,Low,51,0,Senior Consultant,0
9070,26,Other,Bachelor,Risk Advisory,Analyst,145,4,2,71,6,Mid,63,0,4,141,1,99,1,4,77,3,5,4,43,Medium,6,0,Consultant,0
9071,35,Male,Bachelor,Consulting,Analyst,133,2,1,119,0,Mid,48,0,5,243,5,25,3,6,34,4,13,3,60,Medium,93,1,Consultant,0
9072,24,Male,Bachelor,Audit,Manager,57,5,0,19,3,Low,97,0,13,176,2,87,5,24,78,1,14,5,6,Medium,81,0,Senior Manager,0
9073,44,Female,MBA,Risk Advisory,Consultant,154,1,0,98,3,Low,45,1,12,170,1,48,2,0,117,1,8,3,44,Low,94,1,Senior Consultant,0
9074,51,Female,Master,Risk Advisory,Manager,100,5,0,133,5,High,35,0,20,82,5,20,4,15,124,4,16,3,26,Low,52,0,Senior Manager,0
9075,44,Female,Bachelor,Technology,Analyst,200,4,0,68,2,High,4,0,15,99,2,52,4,12,151,4,18,1,60,Medium,49,0,Consultant,0
9076,48,Female,PhD,Consulting,Analyst,201,4,0,116,1,Mid,52,0,27,178,1,77,3,24,214,2,19,5,10,Medium,33,0,Consultant,0
9077,31,Other,PhD,Technology,Manager,145,3,0,127,2,Low,92,0,5,244,1,78,4,26,162,2,19,3,95,Low,47,0,Senior Manager,0
9078,46,Male,PhD,Technology,Manager,184,4,1,11,3,High,44,0,24,141,1,95,2,25,175,4,15,5,20,Medium,20,0,Senior Manager,0
9079,34,Male,Bachelor,Tax,Analyst,8,5,1,116,7,Mid,36,0,18,93,5,13,1,29,43,3,18,4,81,Medium,32,1,Consultant,0
9080,37,Other,MBA,Audit,Partner,192,4,0,142,7,Low,21,0,22,207,1,95,1,22,190,4,5,5,39,High,85,0,Partner,0
9081,55,Male,Bachelor,Tax,Analyst,197,5,1,194,0,High,69,0,12,248,3,89,5,15,186,2,3,4,43,Medium,68,0,Consultant,0
9082,58,Female,Bachelor,Technology,Consultant,10,3,1,86,8,Mid,14,1,15,196,5,50,4,13,153,2,18,5,2,Medium,35,0,Senior Consultant,0
9083,43,Female,Bachelor,Audit,Analyst,178,3,0,62,3,Mid,12,0,7,198,1,81,4,22,145,4,9,5,55,Medium,82,0,Consultant,0
9084,38,Female,Master,Risk Advisory,Senior Consultant,124,4,0,116,3,Low,70,0,10,83,4,65,5,0,108,4,6,4,42,High,5,0,Manager,0
9085,44,Female,Bachelor,Consulting,Analyst,183,1,0,163,3,Low,91,0,14,217,2,18,5,17,154,4,3,5,28,Medium,3,1,Consultant,0
9086,57,Male,Master,Tax,Partner,14,3,1,6,6,Mid,36,1,24,150,2,23,1,4,44,1,5,4,13,High,11,0,Partner,0
9087,30,Female,MBA,Consulting,Consultant,91,2,0,0,1,Low,12,1,22,226,1,50,5,28,120,4,18,3,88,Medium,65,1,Senior Consultant,0
9088,23,Male,Bachelor,Technology,Analyst,27,2,0,71,6,Low,65,0,2,150,4,24,1,26,195,2,19,1,18,High,30,1,Consultant,0
9089,53,Male,Bachelor,Audit,Manager,5,3,0,176,9,Low,70,0,25,106,2,1,5,5,151,2,15,2,40,Low,41,1,Senior Manager,0
9090,43,Male,Bachelor,Risk Advisory,Consultant,79,4,0,149,1,Low,88,0,2,241,4,33,4,1,74,4,6,2,80,High,89,0,Senior Consultant,1
9091,34,Female,PhD,Audit,Consultant,156,3,1,51,2,Mid,81,0,3,148,3,55,4,8,19,3,8,2,80,High,67,0,Senior Consultant,1
9092,29,Female,Bachelor,Consulting,Partner,133,4,0,94,4,High,35,0,11,247,5,44,1,21,80,0,9,4,25,Medium,53,0,Partner,0
9093,22,Other,Master,Consulting,Manager,86,5,1,42,0,Low,69,1,11,119,4,47,5,10,38,1,6,3,91,High,32,0,Senior Manager,1
9094,38,Female,Bachelor,Risk Advisory,Senior Consultant,140,1,0,38,7,Mid,73,1,22,105,1,72,3,8,239,2,18,2,93,High,24,0,Manager,1
9095,33,Female,MBA,Risk Advisory,Analyst,234,1,0,170,5,High,42,1,3,114,1,33,4,25,111,4,13,3,27,Low,9,1,Consultant,0
9096,25,Other,Bachelor,Audit,Senior Consultant,8,5,0,181,3,Mid,16,1,4,213,1,49,2,24,103,0,12,2,78,Medium,56,1,Manager,0
9097,34,Female,Master,Tax,Manager,59,5,0,148,2,Mid,61,1,1,187,4,89,4,15,194,3,14,2,44,Medium,11,0,Senior Manager,0
9098,52,Female,Master,Audit,Consultant,193,5,0,116,6,Low,8,1,15,226,2,44,4,14,200,0,4,1,16,Low,75,1,Senior Consultant,0
9099,28,Female,MBA,Consulting,Partner,227,1,0,14,5,Mid,82,0,21,114,5,69,5,10,6,4,14,4,72,Medium,40,0,Partner,0
9100,44,Male,Bachelor,Audit,Partner,60,3,1,91,8,High,31,0,24,182,4,11,5,6,159,2,5,4,91,Medium,82,0,Partner,0
9101,45,Female,Master,Technology,Consultant,80,2,0,165,1,High,61,0,17,233,2,8,1,21,174,0,17,5,82,Medium,1,1,Senior Consultant,0
9102,26,Male,Bachelor,Audit,Partner,55,4,0,122,5,Low,57,0,23,114,3,9,4,8,111,0,8,1,31,Medium,34,0,Partner,0
9103,26,Female,PhD,Audit,Senior Consultant,94,2,0,22,9,Low,82,1,10,130,3,20,4,22,112,3,11,5,8,Low,38,1,Manager,0
9104,38,Female,Master,Technology,Consultant,171,4,0,90,0,Mid,46,0,6,146,4,61,4,16,176,2,14,5,28,Low,28,0,Senior Consultant,0
9105,51,Other,Master,Consulting,Analyst,41,1,0,79,3,High,42,1,10,212,5,79,2,3,221,1,9,1,11,Medium,20,0,Consultant,0
9106,30,Female,Master,Risk Advisory,Analyst,10,3,1,50,3,High,22,0,29,139,5,36,2,5,74,0,12,5,99,Medium,57,1,Consultant,0
9107,27,Female,Bachelor,Audit,Manager,226,2,0,22,8,Mid,58,0,19,108,2,16,3,6,106,0,13,1,23,Medium,62,1,Senior Manager,0
9108,46,Female,Bachelor,Tax,Consultant,116,5,0,178,8,High,88,1,3,99,4,34,3,14,123,0,16,1,37,Medium,50,0,Senior Consultant,0
9109,40,Male,Master,Risk Advisory,Senior Consultant,203,5,0,198,7,Low,84,0,19,159,5,13,3,3,114,1,13,2,4,Medium,95,0,Manager,0
9110,37,Female,PhD,Tax,Consultant,84,5,1,113,7,Low,84,0,3,247,1,28,5,25,226,3,18,1,32,Low,7,0,Senior Consultant,0
9111,42,Other,Bachelor,Audit,Consultant,107,2,0,45,4,Low,55,0,19,229,1,75,4,6,185,4,3,1,67,High,87,0,Senior Consultant,0
9112,23,Other,MBA,Tax,Senior Consultant,7,3,1,93,2,Low,17,0,24,126,4,96,3,10,59,4,9,4,70,Low,25,0,Manager,0
9113,31,Female,Bachelor,Risk Advisory,Partner,21,3,0,60,9,Mid,66,0,20,158,1,86,1,29,218,1,19,3,95,Medium,68,0,Partner,0
9114,37,Male,PhD,Tax,Senior Consultant,75,5,0,143,4,Low,46,0,19,243,3,3,1,27,205,4,19,5,89,Medium,98,0,Manager,0
9115,58,Female,Bachelor,Tax,Consultant,101,2,0,113,9,Low,34,0,5,165,4,48,5,3,200,3,8,5,66,Low,3,1,Senior Consultant,0
9116,36,Other,Bachelor,Risk Advisory,Consultant,215,5,0,59,6,Low,38,0,21,113,5,35,4,28,172,2,3,5,23,Low,20,0,Senior Consultant,0
9117,34,Male,Master,Risk Advisory,Consultant,44,4,0,159,7,Low,16,0,28,168,1,10,3,20,114,0,15,3,69,Low,80,1,Senior Consultant,0
9118,34,Female,MBA,Risk Advisory,Consultant,223,4,1,168,7,High,91,1,2,113,3,94,1,6,137,1,19,1,34,Low,65,0,Senior Consultant,0
9119,53,Female,MBA,Risk Advisory,Manager,210,2,0,187,1,Low,62,0,27,164,2,83,1,26,24,0,7,3,29,Medium,36,0,Senior Manager,0
9120,29,Female,Master,Technology,Partner,88,4,0,148,6,Mid,4,0,11,234,4,11,1,8,137,4,18,4,28,Low,78,1,Partner,0
9121,39,Other,Master,Audit,Consultant,214,1,0,195,3,Low,58,1,13,144,5,3,5,15,158,2,16,5,50,Low,71,1,Senior Consultant,0
9122,57,Female,Bachelor,Risk Advisory,Manager,37,1,1,6,3,High,82,0,26,108,4,60,2,27,179,0,2,4,72,Medium,66,0,Senior Manager,0
9123,47,Female,Bachelor,Consulting,Consultant,239,1,0,69,8,Low,10,0,0,111,4,14,4,27,154,2,2,1,11,Medium,10,1,Senior Consultant,0
9124,31,Female,Bachelor,Tax,Partner,172,4,0,19,6,High,66,0,8,136,4,10,2,9,99,2,3,5,46,High,99,0,Partner,0
9125,52,Female,Master,Risk Advisory,Partner,65,3,1,171,4,Low,59,1,27,220,3,33,2,14,167,2,4,1,12,Low,77,0,Partner,0
9126,54,Female,Master,Risk Advisory,Senior Consultant,114,1,0,43,4,High,82,0,20,115,4,2,4,4,54,2,7,3,5,Medium,36,1,Manager,0
9127,50,Female,MBA,Audit,Manager,6,5,0,139,6,Low,95,1,9,92,1,38,3,26,62,0,6,2,92,Medium,16,1,Senior Manager,0
9128,26,Male,MBA,Risk Advisory,Partner,38,3,0,58,8,Mid,36,0,5,125,2,31,4,20,54,4,10,3,20,Low,100,0,Partner,0
9129,34,Male,Bachelor,Technology,Analyst,221,2,0,161,5,Mid,90,1,28,212,4,92,4,25,44,3,9,5,33,Medium,49,0,Consultant,0
9130,22,Male,MBA,Consulting,Consultant,171,4,0,43,9,Mid,76,0,19,201,3,20,1,27,56,1,17,4,99,Low,92,0,Senior Consultant,0
9131,44,Female,Bachelor,Consulting,Partner,57,5,1,80,6,Low,3,0,5,132,2,82,1,24,183,3,16,5,50,High,50,0,Partner,0
9132,24,Other,MBA,Risk Advisory,Manager,203,2,0,39,3,Low,38,0,6,153,1,97,5,4,113,2,11,2,87,Low,7,0,Senior Manager,0
9133,24,Male,Bachelor,Audit,Manager,208,4,0,129,8,Low,94,0,0,190,5,34,1,27,28,3,5,4,10,Medium,5,0,Senior Manager,0
9134,28,Male,MBA,Risk Advisory,Manager,70,4,0,188,7,Mid,36,0,12,96,2,81,1,24,101,1,15,3,92,Medium,19,0,Senior Manager,0
9135,57,Male,Master,Tax,Senior Consultant,65,5,0,20,8,High,60,0,16,209,4,75,1,12,29,4,16,1,45,Low,67,0,Manager,0
9136,56,Female,Master,Consulting,Consultant,183,4,0,139,4,Low,82,1,8,159,5,14,2,27,44,1,19,5,6,High,84,0,Senior Consultant,0
9137,36,Other,Master,Tax,Analyst,112,4,0,192,0,Low,77,1,15,232,3,73,4,6,76,1,15,3,23,Medium,24,0,Consultant,0
9138,24,Female,Bachelor,Technology,Manager,35,4,1,77,7,Mid,67,0,6,86,1,20,4,13,200,2,18,2,47,High,96,0,Senior Manager,0
9139,50,Female,Bachelor,Consulting,Consultant,24,3,1,87,7,Mid,4,1,7,241,5,1,1,21,97,2,9,1,26,Medium,72,1,Senior Consultant,0
9140,51,Female,Master,Consulting,Manager,38,1,0,139,6,Mid,12,1,21,165,5,18,4,16,206,3,8,3,55,Medium,75,1,Senior Manager,0
9141,39,Male,MBA,Technology,Manager,3,5,0,51,6,High,11,0,8,233,4,15,5,11,58,4,6,1,45,Medium,16,1,Senior Manager,0
9142,32,Female,Bachelor,Tax,Analyst,179,3,1,13,4,Low,11,1,28,204,2,37,5,17,229,1,6,1,58,High,62,1,Consultant,0
9143,59,Female,Bachelor,Risk Advisory,Consultant,189,5,0,145,7,Mid,57,0,28,137,4,46,2,10,21,2,8,1,25,Low,33,0,Senior Consultant,0
9144,22,Female,Master,Audit,Manager,168,3,0,151,2,High,43,0,4,140,3,98,2,18,184,4,10,4,33,Low,13,0,Senior Manager,0
9145,50,Female,Master,Tax,Senior Consultant,54,4,0,153,4,Mid,47,0,19,195,2,34,4,17,100,1,14,5,54,Medium,40,0,Manager,0
9146,31,Female,Master,Technology,Manager,66,4,2,188,9,High,21,0,11,227,5,68,2,27,136,1,4,4,85,Medium,88,0,Senior Manager,0
9147,49,Female,MBA,Technology,Consultant,115,3,1,195,9,High,23,0,17,144,5,44,4,20,43,4,18,4,57,High,56,1,Senior Consultant,0
9148,52,Other,Master,Technology,Partner,60,4,0,63,8,Low,61,1,13,152,4,5,3,19,33,3,10,4,65,Medium,14,0,Partner,0
9149,40,Other,Bachelor,Consulting,Manager,15,1,0,167,7,Mid,47,1,26,194,2,13,1,23,236,3,5,5,35,Low,86,1,Senior Manager,0
9150,24,Female,Bachelor,Risk Advisory,Senior Consultant,214,5,1,156,8,High,81,1,11,229,4,91,5,4,145,3,6,5,73,Medium,7,0,Manager,0
9151,57,Male,Master,Consulting,Senior Consultant,174,4,0,145,7,Low,65,0,26,202,2,72,3,13,117,4,13,5,94,Medium,66,0,Manager,0
9152,36,Female,Master,Consulting,Manager,110,2,0,195,5,Low,38,0,21,174,4,93,1,13,201,0,19,2,10,Medium,35,0,Senior Manager,0
9153,54,Female,Bachelor,Consulting,Consultant,183,3,1,58,6,Mid,96,0,29,224,4,50,5,6,100,3,3,2,38,Medium,77,0,Senior Consultant,0
9154,47,Male,PhD,Technology,Manager,4,3,1,122,5,Low,7,0,16,196,2,22,3,0,201,0,8,1,22,Low,7,1,Senior Manager,0
9155,37,Male,Bachelor,Tax,Senior Consultant,24,4,0,96,1,High,14,0,21,223,5,63,4,18,208,3,6,3,67,Medium,75,0,Manager,0
9156,57,Male,Master,Audit,Manager,83,3,0,183,0,Mid,65,1,9,217,4,3,3,21,8,3,16,5,6,High,90,0,Senior Manager,0
9157,54,Female,Bachelor,Audit,Senior Consultant,94,2,1,108,0,High,38,0,5,139,3,34,1,5,221,2,15,1,90,Medium,49,1,Manager,0
9158,41,Female,MBA,Risk Advisory,Partner,214,3,1,65,6,Mid,50,1,19,168,1,24,5,4,223,0,18,1,35,Low,11,0,Partner,0
9159,34,Male,MBA,Risk Advisory,Manager,103,2,0,114,7,Mid,73,0,14,197,5,34,3,9,140,3,12,5,35,Medium,8,1,Senior Manager,0
9160,54,Male,Bachelor,Technology,Analyst,40,3,0,11,0,Low,30,0,16,178,5,33,3,22,141,3,16,5,26,Medium,36,0,Consultant,0
9161,26,Female,PhD,Audit,Manager,27,3,0,21,0,Low,34,0,23,94,1,2,5,5,222,3,11,1,37,Medium,4,0,Senior Manager,0
9162,58,Male,Bachelor,Tax,Senior Consultant,207,2,0,189,6,Mid,26,0,26,211,1,86,1,13,94,0,13,3,24,Low,69,0,Manager,0
9163,35,Male,Master,Technology,Consultant,180,5,1,153,4,High,53,0,18,101,5,8,4,23,9,1,2,4,97,Medium,97,0,Senior Consultant,0
9164,48,Female,MBA,Risk Advisory,Senior Consultant,37,1,0,141,8,Low,17,1,4,115,2,23,2,14,202,1,6,1,15,High,49,1,Manager,0
9165,44,Female,MBA,Technology,Partner,1,2,0,8,8,Low,86,0,11,101,1,84,2,2,203,4,3,5,89,Medium,2,1,Partner,0
9166,35,Male,PhD,Risk Advisory,Consultant,204,1,0,6,6,Low,19,0,18,226,5,24,5,0,212,0,18,2,35,High,78,1,Senior Consultant,0
9167,25,Female,MBA,Audit,Analyst,137,3,1,104,6,Mid,62,0,19,152,3,85,5,20,10,3,4,1,66,Medium,40,0,Consultant,0
9168,40,Male,PhD,Technology,Analyst,211,5,0,174,1,Low,13,0,8,90,1,6,3,25,86,0,15,2,98,Medium,27,1,Consultant,0
9169,25,Female,Bachelor,Consulting,Partner,146,2,0,185,1,High,80,0,6,165,4,91,5,8,175,3,7,5,35,Medium,14,0,Partner,0
9170,51,Male,Bachelor,Risk Advisory,Partner,123,5,2,19,9,Mid,44,0,25,94,5,6,4,6,200,3,16,5,92,Medium,26,0,Partner,0
9171,40,Male,Master,Consulting,Partner,39,2,1,78,0,High,28,1,7,108,1,98,4,3,221,4,19,3,21,Medium,20,1,Partner,0
9172,52,Female,MBA,Risk Advisory,Partner,203,4,0,183,6,High,46,0,11,222,3,17,4,22,117,4,10,1,94,Low,82,0,Partner,0
9173,52,Female,Master,Consulting,Manager,203,2,2,170,4,Mid,82,1,17,186,4,61,1,15,44,3,17,3,17,Medium,64,0,Senior Manager,0
9174,30,Male,Bachelor,Audit,Senior Consultant,30,1,0,113,0,Mid,76,0,9,161,3,88,2,23,143,4,6,4,60,Medium,6,0,Manager,0
9175,34,Male,MBA,Audit,Manager,20,4,0,97,6,Mid,81,0,24,153,3,29,2,18,41,3,2,4,52,Low,17,0,Senior Manager,0
9176,35,Female,PhD,Tax,Consultant,143,3,1,187,6,Low,83,0,27,192,1,8,2,26,172,1,7,5,79,Low,45,0,Senior Consultant,0
9177,31,Female,Master,Tax,Analyst,64,2,0,179,9,Mid,58,0,6,138,2,49,5,10,40,2,2,4,72,Medium,69,1,Consultant,0
9178,52,Male,Bachelor,Tax,Analyst,119,1,0,114,2,Low,36,0,25,153,1,5,4,22,122,2,8,5,51,High,47,1,Consultant,0
9179,58,Female,Bachelor,Technology,Consultant,153,3,0,193,2,Low,39,1,0,170,4,19,4,1,200,2,14,3,28,High,46,0,Senior Consultant,0
9180,44,Male,Bachelor,Risk Advisory,Analyst,177,1,1,19,3,Mid,19,1,8,229,2,17,4,24,115,4,2,5,65,Medium,23,1,Consultant,0
9181,48,Female,Master,Technology,Partner,67,3,1,140,6,Mid,88,1,10,192,4,28,1,1,61,3,15,4,46,Low,30,0,Partner,0
9182,27,Male,PhD,Tax,Partner,122,2,2,24,6,Low,91,1,8,237,5,0,4,29,110,4,14,1,5,Medium,90,1,Partner,0
9183,47,Male,Bachelor,Risk Advisory,Partner,235,5,1,120,7,Low,37,1,16,104,4,37,2,15,46,1,3,2,85,High,76,0,Partner,1
9184,23,Male,Master,Technology,Consultant,26,3,0,35,8,Low,65,0,4,146,4,42,4,22,130,1,19,3,40,Medium,15,0,Senior Consultant,0
9185,34,Female,Master,Audit,Senior Consultant,173,5,2,2,4,Mid,51,1,16,216,4,25,3,10,95,1,19,2,52,Medium,56,0,Manager,0
9186,40,Male,Bachelor,Risk Advisory,Consultant,220,3,0,46,9,High,48,0,22,241,4,8,1,19,16,4,18,5,62,Medium,52,0,Senior Consultant,0
9187,22,Male,Master,Tax,Senior Consultant,126,5,0,139,7,Low,20,0,27,143,1,3,3,5,113,4,15,3,7,Low,74,1,Manager,0
9188,53,Male,MBA,Audit,Analyst,6,2,0,187,0,High,45,0,9,230,4,34,5,1,144,1,11,5,2,Medium,60,1,Consultant,0
9189,43,Male,MBA,Risk Advisory,Analyst,238,1,0,27,1,Mid,26,0,7,217,2,32,4,21,72,0,17,3,91,Medium,18,1,Consultant,0
9190,50,Female,Master,Technology,Analyst,32,2,1,74,7,Low,39,1,22,204,1,16,1,4,81,3,9,3,27,High,72,1,Consultant,0
9191,23,Male,MBA,Tax,Senior Consultant,203,3,0,80,7,Mid,3,1,1,130,3,65,1,12,76,2,2,4,48,Medium,16,0,Manager,0
9192,59,Female,Bachelor,Technology,Analyst,205,4,0,141,8,Mid,76,0,19,141,1,60,4,26,215,1,4,4,66,Low,35,0,Consultant,0
9193,32,Male,Bachelor,Audit,Consultant,17,1,0,30,6,Mid,33,0,6,118,2,43,4,23,65,2,19,5,59,Medium,52,1,Senior Consultant,0
9194,38,Male,Bachelor,Audit,Senior Consultant,174,5,1,196,7,Mid,24,1,1,144,1,9,1,18,32,2,18,4,65,Medium,65,1,Manager,0
9195,29,Female,Bachelor,Audit,Partner,53,1,1,110,1,Mid,84,0,20,151,5,54,5,1,209,2,17,4,79,High,54,0,Partner,1
9196,43,Other,Bachelor,Risk Advisory,Senior Consultant,238,1,0,193,7,Low,51,0,10,182,5,46,4,3,199,2,5,2,76,Medium,26,1,Manager,0
9197,25,Male,Bachelor,Tax,Consultant,100,2,1,59,2,Low,22,0,29,157,3,22,1,2,222,4,18,2,93,Low,39,1,Senior Consultant,0
9198,32,Male,Master,Audit,Consultant,222,3,0,102,9,Low,58,0,25,157,4,68,1,1,29,0,17,3,5,Medium,56,0,Senior Consultant,0
9199,29,Female,Master,Technology,Consultant,132,2,0,76,3,Low,79,1,9,132,1,17,5,6,158,4,8,3,24,Medium,57,1,Senior Consultant,0
9200,30,Other,Bachelor,Tax,Analyst,206,3,0,19,6,Mid,20,0,26,205,2,66,1,8,78,2,14,3,44,Medium,98,0,Consultant,0
9201,47,Other,Bachelor,Technology,Partner,110,4,0,10,6,Low,23,0,15,203,3,21,5,0,93,2,13,2,72,Medium,55,1,Partner,0
9202,23,Female,Master,Technology,Partner,156,2,0,105,5,Mid,59,0,10,97,1,19,5,16,224,2,19,5,12,Medium,25,1,Partner,0
9203,37,Female,Bachelor,Audit,Manager,71,4,0,131,0,Mid,87,0,23,113,3,0,2,27,229,2,13,2,59,High,85,0,Senior Manager,0
9204,52,Female,Master,Tax,Consultant,144,3,0,179,8,Mid,50,1,21,88,1,32,5,3,41,3,17,3,25,Medium,9,0,Senior Consultant,0
9205,27,Female,MBA,Consulting,Analyst,206,1,0,46,2,Low,32,0,16,201,2,96,3,21,190,3,8,1,0,Medium,13,0,Consultant,0
9206,42,Female,Bachelor,Risk Advisory,Senior Consultant,101,4,0,121,9,Mid,52,0,19,209,5,15,4,7,168,3,14,2,37,Low,62,0,Manager,0
9207,47,Female,Bachelor,Consulting,Analyst,167,4,0,194,3,High,74,0,10,222,1,2,4,13,30,4,6,3,98,Medium,73,0,Consultant,0
9208,40,Female,Bachelor,Risk Advisory,Consultant,91,3,1,138,1,Mid,59,0,4,216,4,10,2,9,14,2,16,4,19,Medium,20,0,Senior Consultant,0
